Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.25441	MAP.25441.collection		man biting indoors	man biting outdoors			1987-01/1987-01	Solomon Islands	GAZ	00005275	-9.4292	160.1457
MAP.19971	MAP.19971.collection		man biting indoors	indoor light trap			1999-12/1999-12	India	GAZ	00002839	27.5833	95.6833
MAP.16239	MAP.16239.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1990-09/1990-10	Sri Lanka	GAZ	00003924	8.025	81.01
MAP.24071	MAP.24071.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.937	145.6657
MAP.17175	MAP.17175.collection		man biting indoors				1991-01/1991-01	India	GAZ	00002839	28.582	77.574
MAP.17184	MAP.17175.collection		man biting indoors				1991-01/1991-01	India	GAZ	00002839	28.582	77.574
MAP.17193	MAP.17175.collection		man biting indoors				1991-01/1991-01	India	GAZ	00002839	28.582	77.574
MAP.25624	MAP.25624.collection		larval collection	house resting inside	animal shed resting		1984-12/1984-12	India	GAZ	00002839	28.6101	77.1443
MAP.25648	MAP.25624.collection		larval collection	house resting inside	animal shed resting		1984-12/1984-12	India	GAZ	00002839	28.6101	77.1443
MAP.20980	MAP.20980.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.0795	143.204
MAP.20981	MAP.20980.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.0795	143.204
MAP.20982	MAP.20980.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.0795	143.204
MAP.30636	MAP.30636.collection		indoor light trap				2004-07/2004-10	India	GAZ	00002839	25.984	91.265
MAP.30637	MAP.30636.collection		indoor light trap				2004-07/2004-10	India	GAZ	00002839	25.984	91.265
MAP.714	MAP.714.collection		man biting outdoors	man biting indoors			1987-11/1988-03	Indonesia	GAZ	00003727	-2.933	140.782
MAP.715	MAP.714.collection		man biting outdoors	man biting indoors			1987-11/1988-03	Indonesia	GAZ	00003727	-2.933	140.782
MAP.716	MAP.714.collection		man biting outdoors	man biting indoors			1987-11/1988-03	Indonesia	GAZ	00003727	-2.933	140.782
MAP.24509	MAP.24509.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-4.3401	142.24
MAP.27556	MAP.27556.collection		animal baited net trap				1991-11/1991-11	Malaysia	GAZ	00003902	5.5	101.183
MAP.27570	MAP.27556.collection		animal baited net trap				1991-11/1991-11	Malaysia	GAZ	00003902	5.5	101.183
MAP.16478	MAP.16478.collection		animal baited net trap	house resting inside	larval collection	outlet window trap	1990-08/1990-08	Sri Lanka	GAZ	00003924	6.534	80.583
MAP.65751	MAP.65751.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-7.0431	106.5539
MAP.61585	MAP.61585.collection		larval collection				1999-01/1999-01	Thailand	GAZ	00003744	19.1333	98.8667
MAP.49375	MAP.49375.collection		larval collection					Philippines	GAZ	00004525	14.6167	120.3833
MAP.4804	MAP.4804.collection		outlet window trap	house resting inside	man biting indoors	animal baited net trap	1994-04/1994-06	Sri Lanka	GAZ	00003924	7.639	80.832
MAP.151	MAP.151.collection		larval collection				1986-04/1986-04	Thailand	GAZ	00003744	12.802	102.133
MAP.183	MAP.151.collection		larval collection				1986-04/1986-04	Thailand	GAZ	00003744	12.802	102.133
MAP.65567	MAP.65567.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-7.0136	106.5636
MAP.12	MAP.12.collection		larval collection				1992-01/1993-06	Philippines	GAZ	00004525	14.739	120.294
MAP.21991	MAP.21991.collection		man biting				1993-09/1993-09	Papua New Guinea	GAZ	00003922	-3.1875	152.5874
MAP.21997	MAP.21991.collection		man biting				1993-09/1993-09	Papua New Guinea	GAZ	00003922	-3.1875	152.5874
MAP.25066	MAP.25066.collection		man biting					Vanuatu	GAZ	00006918	-15.126	168.137
MAP.65297	MAP.65297.collection		larval collection				2005-09/2005-09	Indonesia	GAZ	00003727	-6.9697	106.4109
MAP.24698	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24699	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24701	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24702	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24703	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24704	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.24705	MAP.24698.collection		light trap					India	GAZ	00002839	23.833	91.274
MAP.65777	MAP.65777.collection		larval collection				2005-06/2005-06	Indonesia	GAZ	00003727	-6.8947	106.6544
MAP.58810	MAP.58810.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-11/1998-11	Myanmar	GAZ	00006899	16.59	94.909
MAP.58839	MAP.58810.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-11/1998-11	Myanmar	GAZ	00006899	16.59	94.909
MAP.26952	MAP.26952.collection		animal shed resting	house resting inside			1993-00/1998-00	India	GAZ	00002839	30.738	76.783
MAP.17812	MAP.17812.collection		light trap	carbon dioxide baited net trap		human baited net trap	2000-06/2000-06	Republic of Korea	GAZ	00002802	37.9	126.7167
MAP.20884	MAP.20884.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-01/1988-01	Nepal	GAZ	00004399	27.189	85.996
MAP.20906	MAP.20884.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-01/1988-01	Nepal	GAZ	00004399	27.189	85.996
MAP.19657	MAP.19657.collection		man biting indoors	man biting outdoors			1986-05/1986-05	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.19686	MAP.19657.collection		man biting indoors	man biting outdoors			1986-05/1986-05	Solomon Islands	GAZ	00005275	-8.579	160.736
MAP.58907	MAP.58907.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1999-03/1999-03	Myanmar	GAZ	00006899	17.644	95.472
MAP.2045	MAP.2045.collection		man biting outdoors				1999-12/1999-12	Laos	GAZ	00006889	17.3	105.783
MAP.30793	MAP.30793.collection		man biting indoors	man biting outdoors	house resting inside	resting outdoors	2002-00/2005-00	Cambodia	GAZ	00006888	13.7495	106.9457
MAP.24372	MAP.24372.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-5.5742	145.4419
MAP.695	MAP.695.collection		man biting indoors	man biting outdoors	animal biting		1984-06/1984-06	Thailand	GAZ	00003744	6.6	100.4333
MAP.23442	MAP.23442.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-12.2505	135.6346
MAP.61581	MAP.61581.collection		larval collection				1998-09/1998-09	Thailand	GAZ	00003744	19.1333	98.8667
MAP.40474	MAP.40474.collection		larval collection				1991-12/1991-12	Indonesia	GAZ	00003727	-8.779	116.069
MAP.23036	MAP.23036.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.1339	154.6007
MAP.23037	MAP.23036.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.1339	154.6007
MAP.23038	MAP.23036.collection		larval collection				1999-02/1999-03	Papua New Guinea	GAZ	00003922	-5.1339	154.6007
MAP.5020	MAP.5020.collection		man biting indoors	animal shed resting			1986-07/1986-09	China	GAZ	00002845	36.367	115.498
MAP.59834	MAP.59834.collection		man biting outdoors	man biting indoors	animal baited net trap	house resting inside	1998-10/1998-10	Myanmar	GAZ	00006899	20.14	92.895
MAP.23317	MAP.23317.collection		carbon dioxide baited net trap	larval collection			1988-05/1990-06	Australia	GAZ	00000463	-12.7057	132.8645
MAP.16896	MAP.16896.collection		animal biting outdoors	house resting inside			1988-01/1988-01	Sri Lanka	GAZ	00003924	7.673	81.0177
MAP.701	MAP.701.collection		man biting indoors	man biting outdoors	animal biting		1984-12/1984-12	Thailand	GAZ	00003744	6.6	100.4333
MAP.20961	MAP.20961.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1596	142.0863
MAP.20962	MAP.20961.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1596	142.0863
MAP.20963	MAP.20961.collection		carbon dioxide baited net trap	larval collection			1992-04/1992-05	Papua New Guinea	GAZ	00003922	-9.1596	142.0863
MAP.23881	MAP.23881.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-9.0106	147.0282
MAP.66116	MAP.66116.collection						2006-09/2006-09	Republic of Korea	GAZ	00002802	37.8701	127.7834
MAP.25434	MAP.25434.collection		man biting indoors	man biting outdoors			1985-08/1985-08	Solomon Islands	GAZ	00005275	-9.4292	160.1457
MAP.62089	MAP.62089.collection		animal baited net trap	larval collection			2005-11/2006-07	Sri Lanka	GAZ	00003924	9.634	79.916
MAP.20885	MAP.20885.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-02/1988-02	Nepal	GAZ	00004399	27.189	85.996
MAP.20907	MAP.20885.collection		larval collection	house resting inside	animal biting	man biting indoors	1988-02/1988-02	Nepal	GAZ	00004399	27.189	85.996
MAP.23720	MAP.23720.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-10.0871	149.9035
MAP.27454	MAP.27454.collection		larval collection				1995-12/1996-01	India	GAZ	00002839	22.519	88.356
MAP.60331	MAP.60331.collection		larval collection	man biting	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	21.213	94.033
MAP.65581	MAP.65581.collection		larval collection				2005-03/2005-03	Indonesia	GAZ	00003727	-7.2336	106.6461
MAP.17121	MAP.17121.collection		larval collection				1988-01/1988-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17123	MAP.17121.collection		larval collection				1988-01/1988-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17127	MAP.17121.collection		larval collection				1988-01/1988-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.17129	MAP.17121.collection		larval collection				1988-01/1988-12	Sri Lanka	GAZ	00003924	7.6709	81.0064
MAP.25474	MAP.25474.collection		house resting inside	outlet window trap	animal biting	animal baited net trap	1994-04/1994-06	Pakistan	GAZ	00005246	33.799	71.616
MAP.24147	MAP.24147.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.3285	146.6158
MAP.19301	MAP.19301.collection		house resting inside	animal shed resting	resting outdoors		1999-04/2000-03	Pakistan	GAZ	00005246	29.54	73.003
MAP.19314	MAP.19301.collection		house resting inside	animal shed resting	resting outdoors		1999-04/2000-03	Pakistan	GAZ	00005246	29.54	73.003
MAP.19328	MAP.19301.collection		house resting inside	animal shed resting	resting outdoors		1999-04/2000-03	Pakistan	GAZ	00005246	29.54	73.003
MAP.49530	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49531	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49532	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49533	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49534	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49536	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.49537	MAP.49530.collection		animal biting	animal shed resting			2004-06/2004-06	Viet Nam	GAZ	00003756	22.3423	106.4221
MAP.2224	MAP.2224.collection		man biting indoors	man biting outdoors			2001-04/2001-04	Laos	GAZ	00006889	15.3333	106.7
MAP.2229	MAP.2224.collection		man biting indoors	man biting outdoors			2001-04/2001-04	Laos	GAZ	00006889	15.3333	106.7
MAP.58935	MAP.58935.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-11/1998-11	Myanmar	GAZ	00006899	22.314	96.324
MAP.4801	MAP.4801.collection		outlet window trap	house resting inside	man biting indoors	animal baited net trap	1995-07/1995-09	Sri Lanka	GAZ	00003924	7.662	80.833
MAP.16293	MAP.16293.collection		animal baited net trap	house resting inside	light trap	outlet window trap	1991-05/1991-06	Sri Lanka	GAZ	00003924	7.49	80.363
MAP.22076	MAP.22076.collection		man biting outdoors	animal biting	house resting inside	light trap	1990-05/1990-05	Iran	GAZ	00004474	26.183	60.766
MAP.28198	MAP.28198.collection		animal shed resting				2001-07/2001-09	Sri Lanka	GAZ	00003924	7.801	80.716
MAP.18680	MAP.18680.collection		light trap	larval collection			1999-09/1999-09	Republic of Korea	GAZ	00002802	37.9333	126.8333
MAP.64071	MAP.64071.collection		animal shed resting				2001-07/2001-07	Republic of Korea	GAZ	00002802	37.8167	126.7167
MAP.8045	MAP.8045.collection		man biting indoors	man biting outdoors	larval collection		1995-03/1995-03	Malaysia	GAZ	00003902	5.666	101.7
MAP.1634	MAP.1634.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.193	96.839
MAP.1635	MAP.1634.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.193	96.839
MAP.1636	MAP.1634.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.193	96.839
MAP.1637	MAP.1634.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.193	96.839
MAP.1638	MAP.1634.collection		man biting indoors	man biting outdoors	animal baited net trap	house resting inside	1998-05/2000-03	Myanmar	GAZ	00006899	18.193	96.839
MAP.21566	MAP.21566.collection		animal biting	man biting outdoors	indoor light trap		1988-01/1988-02	Solomon Islands	GAZ	00005275	-9.4209	160.179
MAP.24026	MAP.24026.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-8.0829	141.7739
MAP.23497	MAP.23497.collection		carbon dioxide baited net trap	larval collection			1988-04/1990-05	Australia	GAZ	00000463	-13.0262	132.2805
MAP.690	MAP.690.collection		man biting indoors	man biting outdoors	animal biting		1984-01/1984-01	Thailand	GAZ	00003744	6.6	100.4333
MAP.8048	MAP.8048.collection		man biting indoors	man biting outdoors	larval collection		1995-06/1995-06	Malaysia	GAZ	00003902	5.666	101.7
MAP.65769	MAP.65769.collection		larval collection				2005-04/2005-04	Indonesia	GAZ	00003727	-7.2903	106.9233
MAP.4340	MAP.4340.collection		man biting				1991-03/1991-03	Sri Lanka	GAZ	00003924	7.7594	80.6039
MAP.4349	MAP.4340.collection		man biting				1991-03/1991-03	Sri Lanka	GAZ	00003924	7.7594	80.6039
MAP.4367	MAP.4340.collection		man biting				1991-03/1991-03	Sri Lanka	GAZ	00003924	7.7594	80.6039
MAP.4376	MAP.4340.collection		man biting				1991-03/1991-03	Sri Lanka	GAZ	00003924	7.7594	80.6039
MAP.4385	MAP.4340.collection		man biting				1991-03/1991-03	Sri Lanka	GAZ	00003924	7.7594	80.6039
MAP.20721	MAP.20721.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-08/1988-08	Nepal	GAZ	00004399	28.826	80.365
MAP.20751	MAP.20721.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-08/1988-08	Nepal	GAZ	00004399	28.826	80.365
MAP.20785	MAP.20721.collection		house resting inside	animal biting	larval collection	man biting indoors	1988-08/1988-08	Nepal	GAZ	00004399	28.826	80.365
MAP.22664	MAP.22664.collection		carbon dioxide baited net trap	larval collection	man biting		1989-00/1997-00	Papua New Guinea	GAZ	00003922	-9.9125	149.7707
MAP.22479	MAP.22479.collection		larval collection					India	GAZ	00002839	29.068	77.156
MAP.22480	MAP.22479.collection		larval collection					India	GAZ	00002839	29.068	77.156
MAP.21924	MAP.21924.collection		man biting	animal biting	larval collection		2000-09/2000-09	China	GAZ	00002845	27.983	103.966
MAP.21925	MAP.21924.collection		man biting	animal biting	larval collection		2000-09/2000-09	China	GAZ	00002845	27.983	103.966
MAP.65367	MAP.65367.collection		larval collection				2004-12/2004-12	Indonesia	GAZ	00003727	-7.3542	106.4124
MAP.22545	MAP.22545.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4643	160.1464
MAP.22546	MAP.22545.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4643	160.1464
MAP.22547	MAP.22545.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4643	160.1464
MAP.22548	MAP.22545.collection		larval collection				1997-10/1997-11	Solomon Islands	GAZ	00005275	-9.4643	160.1464
MAP.24157	MAP.24157.collection						1992-04/1998-06	Papua New Guinea	GAZ	00003922	-7.1459	146.6745
MAP.60681	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
MAP.60705	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
MAP.60729	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
MAP.60753	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
MAP.60777	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
MAP.60801	MAP.60681.collection		animal shed resting	house resting inside	larval collection		1987-05/1987-05	India	GAZ	00002839	22.936	80.141
