Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.51327	MAP.51327.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.0833	-88.65
MAP.51330	MAP.51327.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.0833	-88.65
MAP.51331	MAP.51327.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.0833	-88.65
MAP.14035	MAP.14035.collection		outlet window trap	man biting indoors			1994-02/1994-04	Mexico	GAZ	00002852	15.067	-92.223
MAP.49687	MAP.49687.collection		animal shed resting				1995-06/1995-06	Guatemala	GAZ	00002936	14.0508	-91.4953
MAP.64190	MAP.64190.collection		carbon dioxide baited net trap				2002-01/2002-01	Argentina	GAZ	00002928	-22.733	-64.368
MAP.12786	MAP.12786.collection		man biting outdoors					Brazil	GAZ	00002828	-1	-47.1833
MAP.14672	MAP.14672.collection		larval collection				1993-08/1993-08	Belize	GAZ	00002934	17.635	-88.401
MAP.15772	MAP.15772.collection		larval collection				1988-07/1988-10	United States of America	GAZ	00002459	35.7277	-118.174
MAP.15770	MAP.15770.collection		larval collection				1988-07/1988-10	United States of America	GAZ	00002459	38.291	-121.31
MAP.7910	MAP.7910.collection		resting outdoors	light trap	man biting	larval collection	1991-04/1991-09	Brazil	GAZ	00002828	0.886	-51.977
MAP.7914	MAP.7910.collection		resting outdoors	light trap	man biting	larval collection	1991-04/1991-09	Brazil	GAZ	00002828	0.886	-51.977
MAP.15372	MAP.15372.collection		house resting inside	outside shelter natural			1990-04/1990-04	Mexico	GAZ	00002852	15.067	-92.235
MAP.29513	MAP.29513.collection		man biting indoors	man biting outdoors			1987-02/1987-02	Haiti	GAZ	00003953	18.434	-72.685
MAP.51012	MAP.51012.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.497	-88.184
MAP.51023	MAP.51012.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.497	-88.184
MAP.51024	MAP.51012.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.497	-88.184
MAP.13827	MAP.13827.collection		man biting				1993-05/1993-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13871	MAP.13827.collection		man biting				1993-05/1993-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13915	MAP.13827.collection		man biting				1993-05/1993-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.42373	MAP.42373.collection		man biting outdoors				2001-09/2001-09	Suriname	GAZ	00002525	3.376	-54.061
MAP.42367	MAP.42367.collection		man biting outdoors				2001-02/2001-02	Suriname	GAZ	00002525	3.376	-54.061
MAP.13698	MAP.13698.collection		larval collection				1994-08/1994-08	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.15017	MAP.15017.collection		larval collection				1991-00/1993-00	Guatemala	GAZ	00002936	15.316	-90.354
MAP.16047	MAP.16047.collection						1986-00/1987-00	United States of America	GAZ	00002459	30.608	-83.2102
MAP.14388	MAP.14388.collection		larval collection	resting outdoors	animal shed resting		1994-08/1994-08	United States of America	GAZ	00002459	30.695	-91.435
MAP.62855	MAP.62855.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.504	-82.503
MAP.62200	MAP.62200.collection		man biting				2005-08/2006-02	Colombia	GAZ	00002929	10.616	-74.333
MAP.62201	MAP.62200.collection		man biting				2005-08/2006-02	Colombia	GAZ	00002929	10.616	-74.333
MAP.62203	MAP.62200.collection		man biting				2005-08/2006-02	Colombia	GAZ	00002929	10.616	-74.333
MAP.62204	MAP.62200.collection		man biting				2005-08/2006-02	Colombia	GAZ	00002929	10.616	-74.333
MAP.35460	MAP.35460.collection		man biting indoors	man biting outdoors			1999-01/2000-04	Venezuala	GAZ	00002931	6.805	-61.39
MAP.35461	MAP.35460.collection		man biting indoors	man biting outdoors			1999-01/2000-04	Venezuala	GAZ	00002931	6.805	-61.39
MAP.15525	MAP.15525.collection		man biting				1989-05/1989-05	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.15545	MAP.15525.collection		man biting				1989-05/1989-05	Venezuala	GAZ	00002931	7.5592	-71.8583
MAP.31580	MAP.31580.collection						2000-08/2000-08	United States of America	GAZ	00002459	36.0433	-90.665
MAP.64268	MAP.64268.collection		man biting				1997-01/1997-02	Brazil	GAZ	00002828	-7.263	-64.803
MAP.64269	MAP.64268.collection		man biting				1997-01/1997-02	Brazil	GAZ	00002828	-7.263	-64.803
MAP.13846	MAP.13846.collection		man biting				1994-12/1994-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13890	MAP.13846.collection		man biting				1994-12/1994-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13934	MAP.13846.collection		man biting				1994-12/1994-12	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13865	MAP.13865.collection		man biting				1996-07/1996-07	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13909	MAP.13865.collection		man biting				1996-07/1996-07	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13953	MAP.13865.collection		man biting				1996-07/1996-07	Brazil	GAZ	00002828	-3.12	-60.018
MAP.5141	MAP.5141.collection		outlet window trap				1985-10/1985-10	Suriname	GAZ	00002525	4.414	-54.432
MAP.14186	MAP.14186.collection		larval collection	resting outdoors	animal shed resting		1988-07/1988-07	United States of America	GAZ	00002459	32.335	-81.478
MAP.40076	MAP.40076.collection		man biting indoors	man biting outdoors			1988-10/1988-10	Venezuala	GAZ	00002931	7.466	-71.65
MAP.40096	MAP.40076.collection		man biting indoors	man biting outdoors			1988-10/1988-10	Venezuala	GAZ	00002931	7.466	-71.65
MAP.15346	MAP.15346.collection		larval collection				1992-01/1993-12	Brazil	GAZ	00002828	-24.605	-47.879
MAP.15347	MAP.15346.collection		larval collection				1992-01/1993-12	Brazil	GAZ	00002828	-24.605	-47.879
MAP.15606	MAP.15606.collection		man biting				1989-04/1989-04	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15630	MAP.15606.collection		man biting				1989-04/1989-04	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.14701	MAP.14701.collection		larval collection				1994-05/1994-05	Belize	GAZ	00002934	17.635	-88.368
MAP.51662	MAP.51662.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.5333	-88.55
MAP.51665	MAP.51662.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.5333	-88.55
MAP.51666	MAP.51662.collection		larval collection				1992-09/1992-09	Belize	GAZ	00002934	16.5333	-88.55
MAP.45931	MAP.45931.collection		animal shed resting	man biting outdoors	resting outdoors		2006-02/2006-03	Peru	GAZ	00002932	-4.1099	-74.4181
MAP.14811	MAP.14811.collection		resting outdoors				1992-10/1992-10	United States of America	GAZ	00002459	29.501	-82.963
MAP.14455	MAP.14455.collection		larval collection	resting outdoors	animal shed resting		1988-08/1988-08	United States of America	GAZ	00002459	34.622	-86.883
MAP.40213	MAP.40213.collection		man biting indoors	man biting outdoors			2003-11/2004-04	Brazil	GAZ	00002828	0.8572	-60.3544
MAP.40215	MAP.40213.collection		man biting indoors	man biting outdoors			2003-11/2004-04	Brazil	GAZ	00002828	0.8572	-60.3544
MAP.15337	MAP.15337.collection		larval collection				1992-04/1992-04	Brazil	GAZ	00002828	-24.605	-47.879
MAP.15683	MAP.15683.collection		larval collection					Venezuala	GAZ	00002931	10.584	-62.984
MAP.12876	MAP.12876.collection		animal shed resting				1995-09/1995-09	Guatemala	GAZ	00002936	15.257	-89.101
MAP.49710	MAP.49710.collection		animal shed resting				1995-00/1995-00	Nicaragua	GAZ	00002978	12.1478	-86.2736
MAP.62952	MAP.62952.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	8.86	-78.093
MAP.51427	MAP.51427.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17	-88.3333
MAP.51430	MAP.51427.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17	-88.3333
MAP.51431	MAP.51427.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17	-88.3333
MAP.35462	MAP.35462.collection		man biting indoors	man biting outdoors			1999-01/2000-04	Venezuala	GAZ	00002931	6.7666	-61.0833
MAP.35463	MAP.35462.collection		man biting indoors	man biting outdoors			1999-01/2000-04	Venezuala	GAZ	00002931	6.7666	-61.0833
MAP.49803	MAP.49803.collection		resting outdoors					United States of America	GAZ	00002459	29.5797	-83.3083
MAP.64152	MAP.64152.collection		carbon dioxide baited net trap				2003-01/2003-01	Argentina	GAZ	00002928	-23.1	-64.5
MAP.15877	MAP.15877.collection		man biting outdoors				1988-04/1988-04	Colombia	GAZ	00002929	4.8214	-76.7806
MAP.62875	MAP.62875.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.167	-81.901
MAP.62876	MAP.62875.collection		man biting outdoors				1970-01/2005-12	Panama	GAZ	00002892	9.167	-81.901
MAP.29500	MAP.29500.collection		house resting inside	man biting indoors	man biting outdoors	resting outdoors	1995-09/1996-08	Venezuala	GAZ	00002931	8.603	-71.148
MAP.29501	MAP.29500.collection		house resting inside	man biting indoors	man biting outdoors	resting outdoors	1995-09/1996-08	Venezuala	GAZ	00002931	8.603	-71.148
MAP.15358	MAP.15358.collection		outdoor light trap	carbon dioxide baited net trap			1992-09/1992-09	Brazil	GAZ	00002828	-24.605	-47.879
MAP.64202	MAP.64202.collection		carbon dioxide baited net trap				2003-01/2003-01	Argentina	GAZ	00002928	-22.733	-64.368
MAP.64172	MAP.64172.collection		carbon dioxide baited net trap				2004-09/2004-09	Argentina	GAZ	00002928	-23.1	-64.5
MAP.13375	MAP.13375.collection		larval collection				1998-10/1998-10	Venezuala	GAZ	00002931	10.5861	-62.9544
MAP.16092	MAP.16092.collection		larval collection	light trap			1986-07/1986-07	United States of America	GAZ	00002459	39.139	-122.912
MAP.12784	MAP.12784.collection		man biting outdoors					Brazil	GAZ	00002828	-1.199	-47.301
MAP.16105	MAP.16105.collection		man biting outdoors				1985-09/1985-09	United States of America	GAZ	00002459	44.31	-96.796
MAP.49745	MAP.49745.collection		man biting outdoors					Guatemala	GAZ	00002936	14.068	-90.999
MAP.51467	MAP.51467.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.5333	-88.5167
MAP.51470	MAP.51467.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.5333	-88.5167
MAP.51471	MAP.51467.collection		larval collection				1991-04/1991-04	Belize	GAZ	00002934	17.5333	-88.5167
MAP.64208	MAP.64208.collection		carbon dioxide baited net trap				2003-07/2003-07	Argentina	GAZ	00002928	-22.733	-64.368
MAP.42452	MAP.42452.collection		man biting indoors				1997-08/1997-08	Peru	GAZ	00002932	-3.8272	-73.3761
MAP.15413	MAP.15413.collection		animal shed resting					Brazil	GAZ	00002828	-22.658	-43.041
MAP.15716	MAP.15716.collection		larval collection					Colombia	GAZ	00002929	9.251	-76.133
MAP.7909	MAP.7909.collection		resting outdoors	light trap	man biting	larval collection	1990-02/1990-08	Brazil	GAZ	00002828	0.886	-51.977
MAP.7913	MAP.7909.collection		resting outdoors	light trap	man biting	larval collection	1990-02/1990-08	Brazil	GAZ	00002828	0.886	-51.977
MAP.14966	MAP.14966.collection		man biting outdoors	man biting indoors	house resting inside		1991-01/1991-01	Mexico	GAZ	00002852	15.6667	-93.4
MAP.30341	MAP.30341.collection		man biting outdoors				1998-12/2001-01	Peru	GAZ	00002932	-3.814	-73.289
MAP.15913	MAP.15913.collection		man biting					Suriname	GAZ	00002525	4.7167	-56.2
MAP.14161	MAP.14161.collection		larval collection	resting outdoors	animal shed resting		1991-07/1991-07	United States of America	GAZ	00002459	30.4504	-85.8994
MAP.13269	MAP.13269.collection		larval collection				1996-10/1996-10	United States of America	GAZ	00002459	29.656	-82.341
MAP.14856	MAP.14856.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-03/1992-03	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14883	MAP.14856.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-03/1992-03	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14898	MAP.14856.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-03/1992-03	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.51037	MAP.51037.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.3667	-88.5667
MAP.51040	MAP.51037.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.3667	-88.5667
MAP.51041	MAP.51037.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.3667	-88.5667
MAP.16010	MAP.16010.collection		outlet window trap	outside shelter artificial			1985-10/1985-10	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.29541	MAP.29541.collection						1990-07/1991-08	Mexico	GAZ	00002852	18.796	-99.071
MAP.15601	MAP.15601.collection		man biting				1988-11/1988-11	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15625	MAP.15601.collection		man biting				1988-11/1988-11	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.30348	MAP.30348.collection		man biting outdoors				1998-12/2001-01	Peru	GAZ	00002932	-3.61	-73.981
MAP.14727	MAP.14727.collection		larval collection				1991-00/1993-00	Belize	GAZ	00002934	17.134	-88.7
MAP.15019	MAP.14727.collection		larval collection				1991-00/1993-00	Belize	GAZ	00002934	17.134	-88.7
MAP.13828	MAP.13828.collection		man biting				1993-06/1993-06	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13872	MAP.13828.collection		man biting				1993-06/1993-06	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13916	MAP.13828.collection		man biting				1993-06/1993-06	Brazil	GAZ	00002828	-3.12	-60.018
MAP.16004	MAP.16004.collection		outlet window trap				1985-05/1985-06	Suriname	GAZ	00002525	4.4166	-54.4666
MAP.42399	MAP.42399.collection		man biting outdoors				2001-10/2001-10	French Guiana	GAZ	00067144	3.374	-54.047
MAP.14548	MAP.14548.collection		outdoor light trap				1992-05/1992-06	Mexico	GAZ	00002852	14.637	-92.258
MAP.14235	MAP.14235.collection		larval collection	resting outdoors	animal shed resting		1994-07/1994-07	United States of America	GAZ	00002459	30.35	-92.779
MAP.42365	MAP.42365.collection		man biting outdoors				2000-12/2000-12	Suriname	GAZ	00002525	3.376	-54.061
MAP.14960	MAP.14960.collection		man biting outdoors	man biting indoors	house resting inside		1990-07/1990-07	Mexico	GAZ	00002852	15.6667	-93.4
MAP.15310	MAP.15310.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.1282	-61.6029
MAP.15312	MAP.15310.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.1282	-61.6029
MAP.51067	MAP.51067.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.0667	-88.85
MAP.51070	MAP.51067.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.0667	-88.85
MAP.51071	MAP.51067.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.0667	-88.85
MAP.5122	MAP.5122.collection		man biting outdoors				1983-09/1983-09	Suriname	GAZ	00002525	4.414	-54.432
MAP.13693	MAP.13693.collection		larval collection				1994-03/1994-03	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.14446	MAP.14446.collection		larval collection	resting outdoors	animal shed resting		1992-08/1992-08	United States of America	GAZ	00002459	42.1542	-71.6208
MAP.15593	MAP.15593.collection		man biting				1988-03/1988-03	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.15617	MAP.15593.collection		man biting				1988-03/1988-03	Venezuala	GAZ	00002931	7.5361	-71.5622
MAP.13061	MAP.13061.collection		man biting				1998-07/1998-07	Brazil	GAZ	00002828	-24.5	-47.8333
MAP.15458	MAP.15458.collection		man biting outdoors	man biting indoors			1988-11/1988-11	Mexico	GAZ	00002852	15.45	-93.1667
MAP.15485	MAP.15458.collection		man biting outdoors	man biting indoors			1988-11/1988-11	Mexico	GAZ	00002852	15.45	-93.1667
MAP.15762	MAP.15762.collection		larval collection				1988-07/1988-10	United States of America	GAZ	00002459	38.959	-121.842
MAP.13863	MAP.13863.collection		man biting				1996-05/1996-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13907	MAP.13863.collection		man biting				1996-05/1996-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.13951	MAP.13863.collection		man biting				1996-05/1996-05	Brazil	GAZ	00002828	-3.12	-60.018
MAP.15292	MAP.15292.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.0833	-61.75
MAP.15294	MAP.15292.collection		larval collection				1992-04/1992-04	Grenada	GAZ	02000573	12.0833	-61.75
MAP.29530	MAP.29530.collection		man biting indoors	man biting outdoors			1987-06/1987-06	Haiti	GAZ	00003953	18.284	-73.801
MAP.13255	MAP.13255.collection		animal baited net trap				1993-06/1993-08	United States of America	GAZ	00002459	30.279	-89.779
MAP.30350	MAP.30350.collection		man biting indoors	man biting outdoors			2002-02/2002-02	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30370	MAP.30350.collection		man biting indoors	man biting outdoors			2002-02/2002-02	Belize	GAZ	00002934	17.1665	-88.6027
MAP.30380	MAP.30350.collection		man biting indoors	man biting outdoors			2002-02/2002-02	Belize	GAZ	00002934	17.1665	-88.6027
MAP.44989	MAP.44989.collection		man biting				2004-07/2004-09	Colombia	GAZ	00002929	6.184	-67.489
MAP.51502	MAP.51502.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	16.2667	-88.8833
MAP.51508	MAP.51502.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	16.2667	-88.8833
MAP.51510	MAP.51502.collection		larval collection				1991-09/1991-09	Belize	GAZ	00002934	16.2667	-88.8833
MAP.14547	MAP.14547.collection		outdoor light trap				1992-02/1992-04	Mexico	GAZ	00002852	14.637	-92.258
MAP.51272	MAP.51272.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5833	-88.4833
MAP.51275	MAP.51272.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5833	-88.4833
MAP.51276	MAP.51272.collection		larval collection				1990-09/1990-09	Belize	GAZ	00002934	17.5833	-88.4833
MAP.13744	MAP.13744.collection		larval collection				1990-00/1996-00	Bolivia	GAZ	00002511	-11.0333	-66.0667
MAP.5129	MAP.5129.collection		man biting indoors				1984-08/1984-08	Suriname	GAZ	00002525	4.414	-54.432
MAP.13691	MAP.13691.collection		larval collection				1994-01/1994-01	Venezuala	GAZ	00002931	10.2833	-63.95
MAP.16097	MAP.16097.collection		larval collection				1986-01/1986-09	United States of America	GAZ	00002459	39.138	-122.043
MAP.14861	MAP.14861.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-08/1992-08	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14888	MAP.14861.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-08/1992-08	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.14903	MAP.14861.collection		man biting	animal biting outdoors	house resting inside	resting outdoors	1992-08/1992-08	Brazil	GAZ	00002828	-22.6833	-42.95
MAP.51302	MAP.51302.collection		larval collection				1990-10/1990-10	Belize	GAZ	00002934	17.3833	-88.4333
