id	latitude	longitude	country id	species	year start	year end	month start	month end	id method1	id method2	sample method1	sample method2	sample method3	sample method4	ASSI	citation
30492	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	2	2	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30493	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	3	3	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30494	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	4	4	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30495	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	2	2	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30496	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	3	3	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30497	14.8225	-92.3719	MEX	"Anopheles (Nyssorhynchus) albimanus Wiedemann, 1820"	2004	2004	4	4	unknown	not applicable	larval collection					"Arredondo-Jiménez, J.I. and Valdez-Delgado, K.M. (2006).  <b>Effect of Novaluron (Rimon 10 EC) on the mosquitoes <i>Anopheles albimanus</i>, <i>Anopheles pseudopunctipennis</i>, <i>Aedes aegypti</i>, <i>Aedes albopictus</i> and <i>Culex quinquefasciatus</i> from Chiapas, Mexico.</b> <i>Medical and Veterinary Entomology</i>, <b>20</b>(4):377-87"
30865	34.6564	-87.7333	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30867	34.7297	-87.7675	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30868	34.738	-87.815	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30872	34.735	-85.8869	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1986	1986	9	9	chromosomal banding sequences 		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30873	34.803	-87.744	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30874	34.8651	-87.5861	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30876	34.9356	-88.0481	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30878	34.682	-87.407	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30879	34.6251	-86.8269	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30880	34.6251	-86.8269	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30882	34.69	-87.03	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30883	34.69	-87.03	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30884	34.619	-86.945	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30885	34.619	-86.945	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30887	34.367	-86.324	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1986	1986	9	9	chromosomal banding sequences 		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30890	34.5854	-86.7833	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30891	34.5854	-86.7833	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30892	34.5459	-86.8514	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30893	34.5459	-86.8514	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30894	34.585	-86.929	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30895	34.585	-86.929	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30896	34.671	-87.099	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30897	34.671	-87.099	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30899	34.4901	-86.967	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1987	1987	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30900	34.4901	-86.967	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988	8	8	isoenzyme electrophoresis		outside shelter artificial	outside shelter natural	resting outdoors		Species A & B	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30903	30.756	-85.823	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B, C &D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30904	30.466	-85.894	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B, C &D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30905	30.523	-85.862	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B & C"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30906	30.668	-85.893	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B, C & D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30907	30.423	-85.981	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A & C	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30952	31.978	-81.289	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		Species A	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30953	32.491	-81.559	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B, C & D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30954	32.188	-81.42	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B &D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30955	32.295	-81.456	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species A, B, C &D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
30956	32.072	-81.386	USA	"Anopheles (Anopheles) quadrimaculatus Say, 1824"	1988	1988			chromosomal banding sequences 	isoenzyme electrophoresis	outside shelter artificial	outside shelter natural	resting outdoors		"Species B,C &D"	"Seawright, J.A., Kaiser, P.E., Narang, S.K., Tennessen, K.J. and Mitchell, S.E. (1992).  <b>Distribution of Sibling Species A, B, C, and D of the <i>Anopheles quadrimaculatus</i> Complex.</b> <i>Journal of Agricultural Entomology</i>, <b>9</b>(4):289-300"
