Sample Name	Assay Name	Description	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Date	Characteristics [Collection site (VBcv:0000831)]	Term Source REF	Term Accession Number	Characteristics [Collection site latitude (VBcv:0000817)]	Characteristics [Collection site longitude (VBcv:0000816)]
MAP.68351	MAP.68351.collection							United Kingdom	GAZ	00002637	54.98	-1.58
MAP.69866	MAP.69866.collection							Hungary	GAZ	00002952	47.63	20.75
MAP.69867	MAP.69866.collection							Hungary	GAZ	00002952	47.63	20.75
MAP.73656	MAP.73656.collection							Russian Federation	GAZ	00002721	48.33	46.17
MAP.73657	MAP.73656.collection							Russian Federation	GAZ	00002721	48.33	46.17
MAP.73658	MAP.73656.collection							Russian Federation	GAZ	00002721	48.33	46.17
MAP.73659	MAP.73656.collection							Russian Federation	GAZ	00002721	48.33	46.17
MAP.68826	MAP.68826.collection							France	GAZ	00003940	48.07	-2.98
MAP.67216	MAP.67216.collection							Czech Republic	GAZ	00002954	49.48	16.67
MAP.67217	MAP.67216.collection							Czech Republic	GAZ	00002954	49.48	16.67
MAP.71576	MAP.71576.collection							Poland	GAZ	00002939	54.42	16.37
MAP.71577	MAP.71576.collection							Poland	GAZ	00002939	54.42	16.37
MAP.75062	MAP.75062.collection						2003-03/2003-05	Spain	GAZ	00000591	40.8889	-3.8876
MAP.42319	MAP.42319.collection		animal shed resting	outside shelter natural	house resting inside	man biting indoors	2005-04/2005-10	Morocco	GAZ	00000565	35.3	-4.9833
MAP.42320	MAP.42319.collection		animal shed resting	outside shelter natural	house resting inside	man biting indoors	2005-04/2005-10	Morocco	GAZ	00000565	35.3	-4.9833
MAP.73131	MAP.73131.collection							Germany	GAZ	00002646	50.3	9.12
MAP.67991	MAP.67991.collection							Germany	GAZ	00002646	53.97	10.87
MAP.67992	MAP.67991.collection							Germany	GAZ	00002646	53.97	10.87
MAP.73751	MAP.73751.collection							Slovakia	GAZ	00002956	48.87	18.2
MAP.73752	MAP.73751.collection							Slovakia	GAZ	00002956	48.87	18.2
MAP.71246	MAP.71246.collection							Netherlands	GAZ	00001549	51.88	5.1
MAP.71247	MAP.71246.collection							Netherlands	GAZ	00001549	51.88	5.1
MAP.8454	MAP.8454.collection		animal shed resting				2002-09/2002-09	Iran	GAZ	00004474	36.47	52.353
MAP.67276	MAP.67276.collection							Bosnia and Herzegovina	GAZ	00006887	44.95	18.3
MAP.67277	MAP.67276.collection							Bosnia and Herzegovina	GAZ	00006887	44.95	18.3
MAP.67278	MAP.67276.collection							Bosnia and Herzegovina	GAZ	00006887	44.95	18.3
MAP.68766	MAP.68766.collection							Finland	GAZ	00002937	67.67	24.83
MAP.74626	MAP.74626.collection							Ukraine	GAZ	00002724	46.4	32.6
MAP.10432	MAP.10432.collection						1990-00/1990-00	Turkey	GAZ	00000558	36.867	35.548
MAP.12344	MAP.12344.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	38.222	16.046
MAP.12345	MAP.12344.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	38.222	16.046
MAP.74586	MAP.74586.collection							Sweden	GAZ	00002729	63.93	19.83
MAP.70306	MAP.70306.collection							Italy	GAZ	00002650	42.25	11.75
MAP.70307	MAP.70306.collection							Italy	GAZ	00002650	42.25	11.75
MAP.70308	MAP.70306.collection							Italy	GAZ	00002650	42.25	11.75
MAP.69071	MAP.69071.collection							France	GAZ	00003940	46.36	2.48
MAP.73901	MAP.73901.collection							Sweden	GAZ	00002729	58.32	12.75
MAP.74861	MAP.74861.collection							Serbia	GAZ	00002957	44.37	20.97
MAP.74862	MAP.74861.collection							Serbia	GAZ	00002957	44.37	20.97
MAP.74863	MAP.74861.collection							Serbia	GAZ	00002957	44.37	20.97
MAP.66916	MAP.66916.collection							Belgium	GAZ	00002938	50.92	4.2
MAP.66917	MAP.66916.collection							Belgium	GAZ	00002938	50.92	4.2
MAP.74421	MAP.74421.collection							Sweden	GAZ	00002729	60.42	17
MAP.71036	MAP.71036.collection							Netherlands	GAZ	00001549	51.53	4.47
MAP.71037	MAP.71036.collection							Netherlands	GAZ	00001549	51.53	4.47
MAP.66546	MAP.66546.collection							Macedonia FYR	GAZ	00006895	41.43	22.02
MAP.66547	MAP.66546.collection							Macedonia FYR	GAZ	00006895	41.43	22.02
MAP.73386	MAP.73386.collection							Russian Federation	GAZ	00002721	58.5	31.33
MAP.73387	MAP.73386.collection							Russian Federation	GAZ	00002721	58.5	31.33
MAP.12365	MAP.12365.collection		animal shed resting	larval collection			1993-06/1993-06	Italy	GAZ	00002650	38.154	13.085
MAP.71901	MAP.71901.collection							Portugal	GAZ	00002944	38.08	-8.78
MAP.66896	MAP.66896.collection							Belgium	GAZ	00002938	50.92	3.92
MAP.66897	MAP.66896.collection							Belgium	GAZ	00002938	50.92	3.92
MAP.74921	MAP.74921.collection							Ukraine	GAZ	00002724	46.8	32.27
MAP.73246	MAP.73246.collection							Romania	GAZ	00002951	45.08	28.32
MAP.73247	MAP.73246.collection							Romania	GAZ	00002951	45.08	28.32
MAP.73248	MAP.73246.collection							Romania	GAZ	00002951	45.08	28.32
MAP.73249	MAP.73246.collection							Romania	GAZ	00002951	45.08	28.32
MAP.74726	MAP.74726.collection							Serbia	GAZ	00002957	45.51	19.26
MAP.74727	MAP.74726.collection							Serbia	GAZ	00002957	45.51	19.26
MAP.74728	MAP.74726.collection							Serbia	GAZ	00002957	45.51	19.26
MAP.68106	MAP.68106.collection							Germany	GAZ	00002646	54.53	13.27
MAP.68107	MAP.68106.collection							Germany	GAZ	00002646	54.53	13.27
MAP.66631	MAP.66631.collection							Austria	GAZ	00002942	48.22	15.32
MAP.66632	MAP.66631.collection							Austria	GAZ	00002942	48.22	15.32
MAP.67296	MAP.67296.collection							Bosnia and Herzegovina	GAZ	00006887	44.14	19.14
MAP.67297	MAP.67296.collection							Bosnia and Herzegovina	GAZ	00006887	44.14	19.14
MAP.67298	MAP.67296.collection							Bosnia and Herzegovina	GAZ	00006887	44.14	19.14
MAP.71186	MAP.71186.collection							Netherlands	GAZ	00001549	52.2	4.9
MAP.71187	MAP.71186.collection							Netherlands	GAZ	00001549	52.2	4.9
MAP.68501	MAP.68501.collection							United Kingdom	GAZ	00002637	52.57	1.12
MAP.68502	MAP.68501.collection							United Kingdom	GAZ	00002637	52.57	1.12
MAP.74911	MAP.74911.collection							Serbia	GAZ	00002957	42.82	22.32
MAP.74912	MAP.74911.collection							Serbia	GAZ	00002957	42.82	22.32
MAP.72856	MAP.72856.collection							Portugal	GAZ	00002944	39.25	-7.43
MAP.68196	MAP.68196.collection							Denmark	GAZ	00002635	56.48	8.62
MAP.12478	MAP.12478.collection		larval collection				1993-06/1993-06	Egypt	GAZ	00003934	29.471	30.849
MAP.45357	MAP.45357.collection		larval collection				2004-07/2004-07	Greece	GAZ	00002945	38.158	24.003
MAP.12336	MAP.12336.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.131	16.076
MAP.12337	MAP.12336.collection		animal shed resting				1992-00/1993-00	Italy	GAZ	00002650	39.131	16.076
MAP.12558	MAP.12558.collection		light trap	man biting	animal shed resting	house resting inside	1993-11/1993-11	Egypt	GAZ	00003934	29.416	30.833
MAP.67791	MAP.67791.collection							Germany	GAZ	00002646	53.53	8.43
MAP.73991	MAP.73991.collection							Sweden	GAZ	00002729	56	13.3
MAP.73992	MAP.73991.collection							Sweden	GAZ	00002729	56	13.3
MAP.74926	MAP.74926.collection							Russian Federation	GAZ	00002721	56	47.25
MAP.50987	MAP.50987.collection		larval collection				2005-08/2005-08	Russian Federation	GAZ	00002721	53.051	44.699
MAP.70631	MAP.70631.collection							Italy	GAZ	00002650	41.12	14.95
MAP.70632	MAP.70631.collection							Italy	GAZ	00002650	41.12	14.95
MAP.69611	MAP.69611.collection							Greece	GAZ	00002945	40.83	23.85
MAP.69612	MAP.69611.collection							Greece	GAZ	00002945	40.83	23.85
MAP.69606	MAP.69606.collection							Greece	GAZ	00002945	37.98	23.73
MAP.69607	MAP.69606.collection							Greece	GAZ	00002945	37.98	23.73
MAP.70291	MAP.70291.collection							Italy	GAZ	00002650	43.32	11.32
MAP.70292	MAP.70291.collection							Italy	GAZ	00002650	43.32	11.32
MAP.8467	MAP.8467.collection		animal shed resting				2001-08/2001-08	Iran	GAZ	00004474	36.671	48.484
MAP.71601	MAP.71601.collection							Poland	GAZ	00002939	52.88	17.95
MAP.71602	MAP.71601.collection							Poland	GAZ	00002939	52.88	17.95
MAP.8788	MAP.8788.collection		house resting inside	animal shed resting	resting outdoors		1998-04/1998-04	Azerbaijan	GAZ	00004941	39.6667	48.0333
MAP.71441	MAP.71441.collection							Netherlands	GAZ	00001549	53.05	6.4
MAP.71442	MAP.71441.collection							Netherlands	GAZ	00001549	53.05	6.4
MAP.71736	MAP.71736.collection							Poland	GAZ	00002939	53.42	21.93
MAP.71737	MAP.71736.collection							Poland	GAZ	00002939	53.42	21.93
MAP.71586	MAP.71586.collection							Poland	GAZ	00002939	50.85	17.17
MAP.71587	MAP.71586.collection							Poland	GAZ	00002939	50.85	17.17
MAP.67306	MAP.67306.collection							Russian Federation	GAZ	00002721	56.03	47.03
MAP.68096	MAP.68096.collection							Germany	GAZ	00002646	52.08	13.17
MAP.4005	MAP.4005.collection		light trap	human baited net trap	animal baited net trap		2001-04/2001-04	Turkey	GAZ	00000558	37.75	39.6666
MAP.71091	MAP.71091.collection							Netherlands	GAZ	00001549	52.62	4.63
MAP.71092	MAP.71091.collection							Netherlands	GAZ	00001549	52.62	4.63
MAP.74456	MAP.74456.collection							Sweden	GAZ	00002729	60.68	17.17
MAP.69721	MAP.69721.collection							Hungary	GAZ	00002952	47.42	16.7
MAP.69722	MAP.69721.collection							Hungary	GAZ	00002952	47.42	16.7
MAP.68101	MAP.68101.collection							Germany	GAZ	00002646	54.47	13.27
MAP.68102	MAP.68101.collection							Germany	GAZ	00002646	54.47	13.27
MAP.67631	MAP.67631.collection							Czech Republic	GAZ	00002954	49.2	16.63
MAP.67632	MAP.67631.collection							Czech Republic	GAZ	00002954	49.2	16.63
MAP.28585	MAP.28585.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.67	13.059
MAP.71016	MAP.71016.collection							Netherlands	GAZ	00001549	51.92	4.35
MAP.71017	MAP.71016.collection							Netherlands	GAZ	00001549	51.92	4.35
MAP.28597	MAP.28597.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.395	12.149
MAP.28598	MAP.28597.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.395	12.149
MAP.68806	MAP.68806.collection							France	GAZ	00003940	48.4	-4.48
MAP.12448	MAP.12448.collection		larval collection				1993-12/1993-12	Egypt	GAZ	00003934	29.416	30.833
MAP.45406	MAP.45406.collection		carbon dioxide baited net trap	outside shelter	man biting		2005-09/2005-09	France	GAZ	00003940	43.597	4.212
MAP.66996	MAP.66996.collection							Bulgaria	GAZ	00002950	44.15	22.65
MAP.66997	MAP.66996.collection							Bulgaria	GAZ	00002950	44.15	22.65
MAP.66998	MAP.66996.collection							Bulgaria	GAZ	00002950	44.15	22.65
MAP.74406	MAP.74406.collection							Sweden	GAZ	00002729	59.13	16.82
MAP.68581	MAP.68581.collection							Spain	GAZ	00000591	37.83	-5.23
MAP.42563	MAP.42563.collection		resting outdoors				2006-09/2006-09	Iran	GAZ	00004474	30.067	52.832
MAP.28608	MAP.28608.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.1953	12.2822
MAP.28609	MAP.28608.collection		outside shelter natural				1995-05/1997-09	Italy	GAZ	00002650	45.1953	12.2822
MAP.69896	MAP.69896.collection							Hungary	GAZ	00002952	47.85	21.43
MAP.69897	MAP.69896.collection							Hungary	GAZ	00002952	47.85	21.43
MAP.66481	MAP.66481.collection							Albania	GAZ	00002953	41.63	19.72
MAP.66482	MAP.66481.collection							Albania	GAZ	00002953	41.63	19.72
MAP.73316	MAP.73316.collection							Netherlands	GAZ	00001549	52.42	4.68
MAP.74331	MAP.74331.collection							Sweden	GAZ	00002729	58.67	16.42
MAP.42318	MAP.42318.collection		indoor light trap	outdoor light trap			2005-10/2005-10	Morocco	GAZ	00000565	35.3	-4.9833
MAP.12553	MAP.12553.collection		light trap	man biting	animal shed resting	house resting inside	1993-06/1993-06	Egypt	GAZ	00003934	29.416	30.833
MAP.50992	MAP.50992.collection		larval collection				2005-09/2005-09	Russian Federation	GAZ	00002721	44.9	37.382
MAP.12367	MAP.12367.collection		animal shed resting	larval collection			1993-06/1993-06	Italy	GAZ	00002650	37.727	13.176
MAP.71406	MAP.71406.collection							Netherlands	GAZ	00001549	53.28	6
MAP.71407	MAP.71406.collection							Netherlands	GAZ	00001549	53.28	6
MAP.67411	MAP.67411.collection							Switzerland	GAZ	00002941	47.38	8.17
MAP.67412	MAP.67411.collection							Switzerland	GAZ	00002941	47.38	8.17
MAP.72201	MAP.72201.collection							Portugal	GAZ	00002944	38.45	-8.3
MAP.8806	MAP.8806.collection		house resting inside	animal shed resting	resting outdoors		1998-11/1998-11	Iran	GAZ	00004474	39.0167	48.05
MAP.8816	MAP.8806.collection		house resting inside	animal shed resting	resting outdoors		1998-11/1998-11	Iran	GAZ	00004474	39.0167	48.05
MAP.73491	MAP.73491.collection							Russian Federation	GAZ	00002721	46.3	39.8
MAP.12351	MAP.12351.collection		larval collection				1992-00/1993-00	Italy	GAZ	00002650	39.695	16.446
MAP.72686	MAP.72686.collection							Portugal	GAZ	00002944	39.25	-7.63
MAP.71771	MAP.71771.collection							Poland	GAZ	00002939	53.97	22.68
MAP.71772	MAP.71771.collection							Poland	GAZ	00002939	53.97	22.68
MAP.70791	MAP.70791.collection							Italy	GAZ	00002650	40.17	16.53
MAP.70792	MAP.70791.collection							Italy	GAZ	00002650	40.17	16.53
MAP.12545	MAP.12545.collection		light trap	man biting	animal shed resting	house resting inside	1991-09/1992-08	Egypt	GAZ	00003934	29.414	30.867
MAP.50995	MAP.50995.collection		larval collection				2004-06/2004-06	Russian Federation	GAZ	00002721	48.4333	44.55
MAP.71226	MAP.71226.collection							Netherlands	GAZ	00001549	52.57	5
MAP.71227	MAP.71226.collection							Netherlands	GAZ	00001549	52.57	5
MAP.73006	MAP.73006.collection							Portugal	GAZ	00002944	40.1	-7.15
MAP.71516	MAP.71516.collection							Netherlands	GAZ	00001549	52.78	6.9
MAP.71517	MAP.71516.collection							Netherlands	GAZ	00001549	52.78	6.9
MAP.73326	MAP.73326.collection							Slovenia	GAZ	00002955	45.52	13.73
MAP.8476	MAP.8476.collection		animal shed resting				1998-08/1998-08	Armenia	GAZ	00004094	40.1131	44.2717
MAP.71811	MAP.71811.collection							Poland	GAZ	00002939	52.92	23.52
MAP.71812	MAP.71811.collection							Poland	GAZ	00002939	52.92	23.52
MAP.72106	MAP.72106.collection							Portugal	GAZ	00002944	38.43	-8.47
MAP.35533	MAP.35533.collection		carbon dioxide baited net trap				1995-03/1995-10	France	GAZ	00003940	43.5833	4.2166
MAP.74811	MAP.74811.collection							Serbia	GAZ	00002957	44.38	20.27
MAP.74812	MAP.74811.collection							Serbia	GAZ	00002957	44.38	20.27
MAP.74813	MAP.74811.collection							Serbia	GAZ	00002957	44.38	20.27
MAP.73381	MAP.73381.collection							Russian Federation	GAZ	00002721	57.98	30.7
MAP.73382	MAP.73381.collection							Russian Federation	GAZ	00002721	57.98	30.7
MAP.68971	MAP.68971.collection							France	GAZ	00003940	45.4	0.133
MAP.72986	MAP.72986.collection							Portugal	GAZ	00002944	38.88	-7.17
MAP.70111	MAP.70111.collection							Italy	GAZ	00002650	39.31	9.28
MAP.69506	MAP.69506.collection							Greece	GAZ	00002945	39.32	22.23
MAP.69507	MAP.69506.collection							Greece	GAZ	00002945	39.32	22.23
MAP.75074	MAP.75074.collection							United Kingdom	GAZ	00002637	51.4366	0.7681
MAP.66576	MAP.66576.collection							Austria	GAZ	00002942	48.5	14.5
MAP.66577	MAP.66576.collection							Austria	GAZ	00002942	48.5	14.5
MAP.68021	MAP.68021.collection							Germany	GAZ	00002646	53.9	11.47
MAP.68022	MAP.68021.collection							Germany	GAZ	00002646	53.9	11.47
MAP.69531	MAP.69531.collection							Greece	GAZ	00002945	38.8275	22.5703
MAP.69532	MAP.69531.collection							Greece	GAZ	00002945	38.8275	22.5703
MAP.71686	MAP.71686.collection							Poland	GAZ	00002939	52.32	21.13
MAP.71687	MAP.71686.collection							Poland	GAZ	00002939	52.32	21.13
MAP.70566	MAP.70566.collection							Italy	GAZ	00002650	37.07	14.25
MAP.70567	MAP.70566.collection							Italy	GAZ	00002650	37.07	14.25
MAP.69746	MAP.69746.collection							Hungary	GAZ	00002952	47.1	17.92
MAP.69747	MAP.69746.collection							Hungary	GAZ	00002952	47.1	17.92
MAP.73106	MAP.73106.collection							Slovakia	GAZ	00002956	49	21.25
MAP.73107	MAP.73106.collection							Slovakia	GAZ	00002956	49	21.25
MAP.70136	MAP.70136.collection							Italy	GAZ	00002650	39.19	9.44
MAP.73566	MAP.73566.collection							Georgia	GAZ	00004942	42.4	41.57
MAP.69941	MAP.69941.collection							Italy	GAZ	00002650	44.9	8.62
MAP.69942	MAP.69941.collection							Italy	GAZ	00002650	44.9	8.62
MAP.10937	MAP.10937.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.686	22.352
MAP.10938	MAP.10937.collection		animal shed resting				2002-07/2002-07	Romania	GAZ	00002951	44.686	22.352
MAP.67001	MAP.67001.collection							Bulgaria	GAZ	00002950	43.81	22.92
MAP.67002	MAP.67001.collection							Bulgaria	GAZ	00002950	43.81	22.92
MAP.67003	MAP.67001.collection							Bulgaria	GAZ	00002950	43.81	22.92
MAP.10924	MAP.10924.collection		animal shed resting				2000-03/2000-06	Romania	GAZ	00002951	44.201	26.113
MAP.10928	MAP.10924.collection		animal shed resting				2000-03/2000-06	Romania	GAZ	00002951	44.201	26.113
MAP.66466	MAP.66466.collection							Albania	GAZ	00002953	41.78	19.65
MAP.66467	MAP.66466.collection							Albania	GAZ	00002953	41.78	19.65
MAP.67961	MAP.67961.collection							Germany	GAZ	00002646	54.33	10.13
MAP.69616	MAP.69616.collection							Greece	GAZ	00002945	37.9	23.88
MAP.69617	MAP.69616.collection							Greece	GAZ	00002945	37.9	23.88
MAP.67151	MAP.67151.collection							Bulgaria	GAZ	00002950	42.88	27.88
MAP.67152	MAP.67151.collection							Bulgaria	GAZ	00002950	42.88	27.88
MAP.67153	MAP.67151.collection							Bulgaria	GAZ	00002950	42.88	27.88
MAP.67154	MAP.67151.collection							Bulgaria	GAZ	00002950	42.88	27.88
MAP.70041	MAP.70041.collection							Italy	GAZ	00002650	40.04	9.08
MAP.69646	MAP.69646.collection							Slovenia	GAZ	00002955	46.23	14.46
MAP.69647	MAP.69646.collection							Slovenia	GAZ	00002955	46.23	14.46
MAP.69648	MAP.69646.collection							Slovenia	GAZ	00002955	46.23	14.46
MAP.69649	MAP.69646.collection							Slovenia	GAZ	00002955	46.23	14.46
MAP.68521	MAP.68521.collection							Spain	GAZ	00000591	38.88	-6.97
MAP.12629	MAP.12629.collection		light trap	man biting	animal shed resting	house resting inside	1993-10/1993-10	Egypt	GAZ	00003934	29.417	30.816
MAP.73161	MAP.73161.collection							Romania	GAZ	00002951	46.78	23.02
MAP.73162	MAP.73161.collection							Romania	GAZ	00002951	46.78	23.02
MAP.73163	MAP.73161.collection							Romania	GAZ	00002951	46.78	23.02
MAP.74266	MAP.74266.collection							Sweden	GAZ	00002729	57.4	15.83
MAP.67866	MAP.67866.collection							Germany	GAZ	00002646	53.8	8.9
MAP.68778	MAP.68778.collection							Finland	GAZ	00002937	66.48	25.43
MAP.69776	MAP.69776.collection							Hungary	GAZ	00002952	45.98	18.7
MAP.69777	MAP.69776.collection							Hungary	GAZ	00002952	45.98	18.7
MAP.66711	MAP.66711.collection							Austria	GAZ	00002942	47.37	16.12
MAP.66712	MAP.66711.collection							Austria	GAZ	00002942	47.37	16.12
MAP.68146	MAP.68146.collection							Germany	GAZ	00002646	53.38	13.7
MAP.4018	MAP.4018.collection		light trap	human baited net trap	animal baited net trap		2001-05/2001-05	Turkey	GAZ	00000558	37.051	39.282
MAP.72071	MAP.72071.collection							Portugal	GAZ	00002944	40.73	-8.55
MAP.74876	MAP.74876.collection							Serbia	GAZ	00002957	42.95	21.05
MAP.8807	MAP.8807.collection		house resting inside	animal shed resting	resting outdoors		1998-12/1998-12	Iran	GAZ	00004474	39.0167	48.05
MAP.8817	MAP.8807.collection		house resting inside	animal shed resting	resting outdoors		1998-12/1998-12	Iran	GAZ	00004474	39.0167	48.05
MAP.71381	MAP.71381.collection							Netherlands	GAZ	00001549	52.82	5.91
MAP.71382	MAP.71381.collection							Netherlands	GAZ	00001549	52.82	5.91
MAP.73866	MAP.73866.collection							Sweden	GAZ	00002729	57.18	12.33
MAP.73867	MAP.73866.collection							Sweden	GAZ	00002729	57.18	12.33
MAP.73211	MAP.73211.collection							Romania	GAZ	00002951	46.63	27.73
MAP.73212	MAP.73211.collection							Romania	GAZ	00002951	46.63	27.73
MAP.73213	MAP.73211.collection							Romania	GAZ	00002951	46.63	27.73
MAP.71561	MAP.71561.collection							Poland	GAZ	00002939	53.13	14.88
MAP.71562	MAP.71561.collection							Poland	GAZ	00002939	53.13	14.88
MAP.67096	MAP.67096.collection							Bulgaria	GAZ	00002950	42.7	27.25
MAP.67097	MAP.67096.collection							Bulgaria	GAZ	00002950	42.7	27.25
